"V1"	"V2"	"V3"	"V4"
249180270	"ISTEBNA-MŁODAGÓRA"	19530206	2.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530207	2.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530208	1.7
249180270	"ISTEBNA-MŁODAGÓRA"	19530211	1.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530213	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530216	2.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530217	3.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530218	3.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530219	1.8
249180270	"ISTEBNA-MŁODAGÓRA"	19530220	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530221	2.7
249180270	"ISTEBNA-MŁODAGÓRA"	19530223	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530224	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530226	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530227	13.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530228	15.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530301	0.4
249180270	"ISTEBNA-MŁODAGÓRA"	19530303	0.5
249180270	"ISTEBNA-MŁODAGÓRA"	19530304	0.7
