"date"	"yy"	"mm"	"dd"	"hh"	"ws"	"wd"	"pm10"	"air_t"	"slp"
2013-04-10	2013	4	10	11.5	4.54166666666667	103.463686489049	35.7666666666667	5.81666666666667	998.75
2013-04-11	2013	4	11	11.5	3.25	152.505537120915	40.8333333333333	10.7916666666667	996
2013-04-12	2013	4	12	11.5	3.375	211.119163701569	31.2833333333333	12.3041666666667	992.25
2013-04-13	2013	4	13	11.5	4.41666666666667	255.135519340485	15.3041666666667	12.7166666666667	1003.41666666667
2013-04-14	2013	4	14	11.5	2.29166666666667	339.150518608452	19.3541666666667	13.5208333333333	1016.54166666667
2013-04-15	2013	4	15	11.5	4.625	136.966836008966	32.2958333333333	14.6291666666667	1015.45833333333
2013-04-16	2013	4	16	11.5	2.875	154.603758189775	36.9916666666667	15.8833333333333	1010.54166666667
2013-04-17	2013	4	17	11.5	1.16666666666667	259.953552696096	53.9166666666667	18.4	1010.95833333333
2013-04-18	2013	4	18	11.5	4.5	190.058904671966	53.6125	21.925	1005.45833333333
2013-04-19	2013	4	19	11.5	2.75	308.048721915319	26.5166666666667	16.9208333333333	1009.58333333333
2013-04-20	2013	4	20	11.5	3.625	14.2942028087225	17.0208333333333	12.8208333333333	1016.95833333333
2013-04-21	2013	4	21	11.5	5.25	98.6904889814298	14.5708333333333	12.7125	1013.41666666667
2013-04-22	2013	4	22	11.5	3.33333333333333	136.638138570536	28.3416666666667	17.2208333333333	1005.125
2013-04-23	2013	4	23	11.5	5.04166666666667	260.436218160337	40.575	17.7958333333333	1006.75
2013-04-24	2013	4	24	11.5	3.20833333333333	267.115077224123	27.7666666666667	16.225	1013.16666666667
2013-04-25	2013	4	25	11.5	2.58333333333333	304.035271914577	43.2416666666667	16.2625	1011.91666666667
2013-04-26	2013	4	26	11.5	3.625	210.119552170111	35.4666666666667	21.9541666666667	999
2013-04-27	2013	4	27	11.5	3.625	334.706941838106	19.3958333333333	13.9166666666667	995.416666666667
2013-04-28	2013	4	28	11.5	2.66666666666667	325.615885876598	15.1541666666667	12.05	1003.75
2013-04-29	2013	4	29	11.5	2.875	217.969265867762	24	13.3291666666667	1006.25
2013-04-30	2013	4	30	11.5	0.916666666666667	250.421975176374	29.7541666666667	13.7791666666667	1011.66666666667
2013-05-01	2013	5	1	11.5	1.79166666666667	98.4930738998753	23.4791666666667	14.3458333333333	1014.79166666667
2013-05-02	2013	5	2	11.5	3.20833333333333	54.8721561818587	32.5375	14.7875	1010.375
2013-05-03	2013	5	3	11.5	3.125	32.5856706013994	20.3291666666667	14.2083333333333	1006.125
2013-05-04	2013	5	4	11.5	0.875	257.211039517094	30.15	18.2791666666667	1006.41666666667
2013-05-05	2013	5	5	11.5	2.375	333.885441176091	25.8583333333333	19.7041666666667	1012.04166666667
2013-05-06	2013	5	6	11.5	3.875	91.8635624132634	24.4916666666667	20.275	1012.41666666667
2013-05-07	2013	5	7	11.5	3.33333333333333	90.2199434765009	49.1583333333333	20.8291666666667	1007.58333333333
2013-05-08	2013	5	8	11.5	3.33333333333333	150.907775216154	42.9416666666667	24.5083333333333	1004.875
2013-05-09	2013	5	9	11.5	2.5	200.736276199344	34.45	22.5416666666667	1003.16666666667
2013-05-10	2013	5	10	11.5	1.83333333333333	286.428429626651	22.2541666666667	18.3375	1002.04166666667
2013-05-11	2013	5	11	11.5	2.125	30.9671664025602	12.7458333333333	16.7625	1004.08333333333
2013-05-12	2013	5	12	11.5	1.25	194.382356199137	15.825	15.4458333333333	1002.16666666667
2013-05-13	2013	5	13	11.5	3.29166666666667	261.066111344231	10.0875	15.3708333333333	1003.66666666667
2013-05-14	2013	5	14	11.5	2.70833333333333	223.190989551993	14.3291666666667	16.9958333333333	1002.125
2013-05-15	2013	5	15	11.5	5.29166666666667	123.090394748783	21.1416666666667	20.1333333333333	999.166666666667
2013-05-16	2013	5	16	11.5	5.79166666666667	127.484844565107	23.7375	23.4666666666667	994.583333333333
2013-05-17	2013	5	17	11.5	4.66666666666667	123.764802407139	23.5333333333333	24.6	993.791666666667
2013-05-18	2013	5	18	11.5	3.375	191.309847351531	27.1833333333333	21.3458333333333	997.291666666667
2013-05-19	2013	5	19	11.5	2.83333333333333	128.426010883847	12.1583333333333	22.425	998.958333333333
2013-05-20	2013	5	20	11.5	3	236.465683814476	18.2625	19.8625	998.958333333333
2013-05-21	2013	5	21	11.5	2.91666666666667	243.737321835371	15.0041666666667	18.4125	999.333333333333
2013-05-22	2013	5	22	11.5	3.875	229.176480788688	19.5916666666667	16.4958333333333	994.25
2013-05-23	2013	5	23	11.5	3.41666666666667	297.180702781556	11.3375	13.25	997.5
2013-05-24	2013	5	24	11.5	2.29166666666667	329.154808203036	19.3875	15.2791666666667	997.916666666667
2013-05-25	2013	5	25	11.5	5.125	258.128924189623	10.2125	12.2541666666667	994.916666666667
2013-05-26	2013	5	26	11.5	4.54166666666667	192.450024014462	8.16666666666667	13.5708333333333	993.791666666667
2013-05-27	2013	5	27	11.5	2.45833333333333	314.870912139874	11.9333333333333	15.7833333333333	995.333333333333
2013-05-28	2013	5	28	11.5	3.79166666666667	359.335526457863	11.35	15.6083333333333	990.375
2013-05-29	2013	5	29	11.5	3.91666666666667	127.76793853489	17.3166666666667	18.3083333333333	992.125
2013-05-30	2013	5	30	11.5	4.04166666666667	48.5363386944747	12.4041666666667	18.7791666666667	992.25
2013-05-31	2013	5	31	11.5	4.20833333333333	91.9162486782389	12.5916666666667	20.2666666666667	990.916666666667
2013-06-01	2013	6	1	11.5	3.66666666666667	356.879209284882	14.8666666666667	20.0708333333333	992.833333333333
2013-06-02	2013	6	2	11.5	3.20833333333333	8.38892145268905	14.0541666666667	20.0833333333333	999.5
2013-06-03	2013	6	3	11.5	6.375	333.97480306399	11.875	17.5041666666667	1004.70833333333
2013-06-04	2013	6	4	11.5	4.20833333333333	354.033637141929	10.225	16.4916666666667	1005.66666666667
2013-06-05	2013	6	5	11.5	3.375	17.2208132928275	8.075	15.7	1009.5
2013-06-06	2013	6	6	11.5	1.91666666666667	10.7859109928613	12.8	19.7541666666667	1011
2013-06-07	2013	6	7	11.5	1.66666666666667	22.6208513275653	20.6833333333333	22.6375	1009.25
2013-06-08	2013	6	8	11.5	1	194.823231808399	21.8333333333333	21.4	1005.58333333333
2013-06-09	2013	6	9	11.5	2.04166666666667	50.3585026526563	11.4125	22.7	1000.29166666667
2013-06-10	2013	6	10	11.5	3.625	353.446158550367	14.2958333333333	19.7708333333333	997.833333333333
2013-06-11	2013	6	11	11.5	2.08333333333333	347.736598143369	8.57083333333333	19.9375	1004.375
2013-06-12	2013	6	12	11.5	1.41666666666667	309.08875417742	18.9791666666667	21.7375	1009.04166666667
2013-06-13	2013	6	13	11.5	3.33333333333333	182.808590732736	22.3458333333333	24.3916666666667	1006.625
2013-06-14	2013	6	14	11.5	3.83333333333333	268.798391235985	15.6666666666667	20.6375	1006.75
2013-06-15	2013	6	15	11.5	2.83333333333333	161.580212963623	16.5125	22.1916666666667	1005.75
2013-06-16	2013	6	16	11.5	3.08333333333333	262.695228722073	13.2291666666667	22.3875	1005.08333333333
2013-06-17	2013	6	17	11.5	1.29166666666667	149.918348174426	14.8625	23.5041666666667	1007.91666666667
2013-06-18	2013	6	18	11.5	2.70833333333333	72.4682541804382	24.9041666666667	25.1333333333333	1006.45833333333
2013-06-19	2013	6	19	11.5	3.20833333333333	120.825711290665	27.95	27.9583333333333	1007.83333333333
2013-06-20	2013	6	20	11.5	4.04166666666667	128.084246038866	31.2291666666667	29.4625	1002.66666666667
2013-06-21	2013	6	21	11.5	4.04166666666667	251.729869346184	21.1833333333333	26.8541666666667	1002.20833333333
2013-06-22	2013	6	22	11.5	2.33333333333333	230.776034356124	17.0208333333333	25.3291666666667	1004.66666666667
2013-06-23	2013	6	23	11.5	1.45833333333333	233.9037847551	18.5458333333333	23.1708333333333	1002.33333333333
2013-06-24	2013	6	24	11.5	4.5	314.907153683793	14.3708333333333	21.3375	1005.29166666667
2013-06-25	2013	6	25	11.5	7.95833333333333	325.514791752568	7.02083333333333	16.1166666666667	1002.08333333333
2013-06-26	2013	6	26	11.5	6.54166666666667	281.482874200746	5.25416666666667	15.3291666666667	1006.54166666667
2013-06-27	2013	6	27	11.5	2.5	234.106427806581	11.1958333333333	16.8541666666667	1012.20833333333
2013-06-28	2013	6	28	11.5	1.125	143.341336807009	17.4666666666667	18.4833333333333	1009.79166666667
2013-06-29	2013	6	29	11.5	2.70833333333333	228.282180141079	21.4458333333333	19.0083333333333	1005.66666666667
2013-06-30	2013	6	30	11.5	5.125	275.1557837038	9.34166666666667	16.6166666666667	1007.83333333333
2013-07-01	2013	7	1	11.5	3.91666666666667	244.559017478176	12.9041666666667	19.8916666666667	1005.875
2013-07-02	2013	7	2	11.5	2.29166666666667	231.25035833828	13.8458333333333	22.675	1005.08333333333
2013-07-03	2013	7	3	11.5	2.91666666666667	153.48617265717	16.2375	25.4541666666667	1003.41666666667
2013-07-04	2013	7	4	11.5	2.375	257.26789350262	19.0166666666667	25.5041666666667	1007.70833333333
2013-07-05	2013	7	5	11.5	3.25	339.184055448041	17.55	24.1375	1014.5
2013-07-06	2013	7	6	11.5	2.54166666666667	333.067537401583	11.6333333333333	22.9291666666667	1017.70833333333
2013-07-07	2013	7	7	11.5	1.5	12.2358694650559	12.2041666666667	22.4791666666667	1019.125
2013-07-08	2013	7	8	11.5	1.45833333333333	353.532619544051	16.175	24.7875	1018.08333333333
2013-07-09	2013	7	9	11.5	1.625	332.771245333854	14.5916666666667	25.0125	1013.08333333333
2013-07-10	2013	7	10	11.5	3.54166666666667	303.649923152311	17.6208333333333	22.2708333333333	1004.83333333333
2013-07-11	2013	7	11	11.5	5.16666666666667	299.728976009857	10.3541666666667	18.4708333333333	1003.375
2013-07-12	2013	7	12	11.5	3.75	334.104999954855	10.3916666666667	18.8125	1006.29166666667
2013-07-13	2013	7	13	11.5	4.16666666666667	321.805175701065	7.52083333333333	20.7625	1006.58333333333
2013-07-14	2013	7	14	11.5	4.83333333333333	291.538615798264	12.1833333333333	20.2291666666667	1007
2013-07-15	2013	7	15	11.5	4.41666666666667	301.340647749241	10.9041666666667	19.3375	1008.16666666667
2013-07-16	2013	7	16	11.5	2.79166666666667	304.658021633494	14.8083333333333	21.5583333333333	1011.25
2013-07-17	2013	7	17	11.5	1.66666666666667	325.766215717897	15.5875	23.4	1011.79166666667
2013-07-18	2013	7	18	11.5	2.29166666666667	318.764308174886	16.0791666666667	24.3041666666667	1011.625
2013-07-19	2013	7	19	11.5	4.75	297.788627068265	16.5791666666667	23.9	1007.70833333333
2013-07-20	2013	7	20	11.5	2.66666666666667	16.4547096092827	9.25416666666667	22.8625	1009.79166666667
2013-07-21	2013	7	21	11.5	2.04166666666667	315.051799151328	10.175	24.175	1010.83333333333
2013-07-22	2013	7	22	11.5	2.29166666666667	18.8063161969319	15.8375	25.5541666666667	1007.25
2013-07-23	2013	7	23	11.5	3.5	10.0134777434142	10.4	23.0041666666667	1005.875
2013-07-24	2013	7	24	11.5	1.16666666666667	332.833963676572	12.0916666666667	23.5541666666667	1005.5
2013-07-25	2013	7	25	11.5	1.58333333333333	333.820514867533	25.3583333333333	25.4208333333333	1005.25
2013-07-26	2013	7	26	11.5	1.79166666666667	230.821347694775	28.575	27.4583333333333	1004.75
2013-07-27	2013	7	27	11.5	1.375	162.828165028488	28.8416666666667	28.7791666666667	1001.83333333333
2013-07-28	2013	7	28	11.5	3.29166666666667	130.780633430866	26.9083333333333	30.6541666666667	1001.125
2013-07-29	2013	7	29	11.5	3	5.77590584587764	25.3166666666667	27.075	1001.08333333333
2013-07-30	2013	7	30	11.5	4.91666666666667	283.082977521597	11.1333333333333	22.95	1002.70833333333
2013-07-31	2013	7	31	11.5	3.625	255.72780734339	14.2458333333333	23.1375	1004.66666666667
2013-08-01	2013	8	1	11.5	2.125	279.728188470695	14.8916666666667	23.5041666666667	1008.125
2013-08-02	2013	8	2	11.5	1.41666666666667	128.11276254702	17.7958333333333	27.8958333333333	1006.625
2013-08-03	2013	8	3	11.5	3.16666666666667	123.056927828196	22.1291666666667	30.05	1006.25
2013-08-04	2013	8	4	11.5	2.54166666666667	63.2216321281932	22.9708333333333	24.8791666666667	1010.16666666667
2013-08-05	2013	8	5	11.5	1.83333333333333	68.1950203502274	19.9416666666667	26.6416666666667	1009.25
2013-08-06	2013	8	6	11.5	2.16666666666667	136.36392891788	24.575	29.4166666666667	1004.91666666667
2013-08-07	2013	8	7	11.5	2.375	278.064643580815	19.9833333333333	26.8958333333333	1003.70833333333
2013-08-08	2013	8	8	11.5	3.83333333333333	285.578209124501	26.3708333333333	27.9916666666667	1003.04166666667
2013-08-09	2013	8	9	11.5	3.25	300.657932040423	14.75	21.8916666666667	1008.375
2013-08-10	2013	8	10	11.5	2.04166666666667	309.219994214112	10.4958333333333	20.9125	1007.16666666667
2013-08-11	2013	8	11	11.5	3.16666666666667	264.303937166398	12.8458333333333	20.7458333333333	1005.79166666667
2013-08-12	2013	8	12	11.5	3.16666666666667	223.013344646573	11.2375	21.8291666666667	1005
2013-08-13	2013	8	13	11.5	3.91666666666667	267.038965542585	14.3375	18.5125	1003.79166666667
2013-08-14	2013	8	14	11.5	4.91666666666667	262.214525452413	10.3833333333333	18.25	1008.75
2013-08-15	2013	8	15	11.5	1.5	267.430342129482	10.8708333333333	18.5208333333333	1012.79166666667
2013-08-16	2013	8	16	11.5	2.33333333333333	171.52059206873	15.2166666666667	22.5666666666667	1011.33333333333
2013-08-17	2013	8	17	11.5	2.5	163.891986581912	22.2208333333333	23.9541666666667	1006.58333333333
2013-08-18	2013	8	18	11.5	2.66666666666667	241.360565465564	23.3541666666667	24.6875	1003.91666666667
2013-08-19	2013	8	19	11.5	2.45833333333333	203.456542587609	12.4583333333333	23.85	1005.29166666667
2013-08-20	2013	8	20	11.5	2.79166666666667	303.654926493887	14.9458333333333	19.5958333333333	1011.66666666667
2013-08-21	2013	8	21	11.5	1.70833333333333	297.179199877874	10.7095238095238	19.0666666666667	1015.25
2013-08-22	2013	8	22	11.5	1.29166666666667	352.203415407703	14.6958333333333	19.8291666666667	1011.79166666667
2013-08-23	2013	8	23	11.5	2.625	54.6865658164141	13.4833333333333	20.575	1010.91666666667
2013-08-24	2013	8	24	11.5	3.125	81.4948374740092	9.75416666666667	20.7291666666667	1008.66666666667
2013-08-25	2013	8	25	11.5	4.33333333333333	79.3009030828542	11.7333333333333	20.5875	1006.66666666667
2013-08-26	2013	8	26	11.5	4.75	80.7440853560488	9.59166666666667	20.0958333333333	1008.875
2013-08-27	2013	8	27	11.5	3.125	87.388555965214	18.8458333333333	20.0833333333333	1007.625
2013-08-28	2013	8	28	11.5	1.875	45.4423155117583	18.5833333333333	19.9166666666667	1006.79166666667
2013-08-29	2013	8	29	11.5	1.70833333333333	336.12185712528	25.6958333333333	20.1625	1009.79166666667
2013-08-30	2013	8	30	11.5	1	245.142557764276	28.5541666666667	21.2458333333333	1008.66666666667
2013-08-31	2013	8	31	11.5	3.08333333333333	274.836899262349	28.6583333333333	22.0666666666667	1005.70833333333
2013-09-01	2013	9	1	11.5	4.95833333333333	285.97365119984	12.6	17.8375	1008.5
2013-09-02	2013	9	2	11.5	7.125	260.597795927261	12.2	16.6583333333333	1003.95833333333
2013-09-03	2013	9	3	11.5	3.625	322.075726762784	8.14166666666667	18.6375	1010.125
2013-09-04	2013	9	4	11.5	0.708333333333333	306.111944818831	14.475	18.5916666666667	1014.29166666667
2013-09-05	2013	9	5	11.5	2.58333333333333	109.932517644927	13.2333333333333	21.1875	1011.33333333333
2013-09-06	2013	9	6	11.5	3.95833333333333	113.021574945874	13.55	20.1083333333333	1008.125
2013-09-07	2013	9	7	11.5	3.16666666666667	103.278255872953	15.825	19.9041666666667	1011.04166666667
2013-09-08	2013	9	8	11.5	4.41666666666667	112.8506816735	16.2625	20.3875	1011.29166666667
2013-09-09	2013	9	9	11.5	4.125	173.913056131902	16.1333333333333	17.4916666666667	1004.875
2013-09-10	2013	9	10	11.5	2.45833333333333	148.033767328411	11.4083333333333	17.3958333333333	1005.08333333333
2013-09-11	2013	9	11	11.5	1.875	185.524324734654	11.7708333333333	16.1416666666667	1003.20833333333
2013-09-12	2013	9	12	11.5	1.66666666666667	80.6210583527481	17.8958333333333	15.9708333333333	1003.54166666667
2013-09-13	2013	9	13	11.5	2.79166666666667	302.335584367568	15.075	15.2	1004.66666666667
2013-09-14	2013	9	14	11.5	3.625	329.762647630346	14.8125	18.0625	1000.75
2013-09-15	2013	9	15	11.5	1.5	250.736542981361	20.225	17.875	998.583333333333
2013-09-16	2013	9	16	11.5	2.66666666666667	207.328293627636	12.3291666666667	17.4333333333333	992.541666666667
2013-09-17	2013	9	17	11.5	3.125	288.900242471662	13.5791666666667	13.4833333333333	990.833333333333
2013-09-18	2013	9	18	11.5	2.45833333333333	184.149252464251	17.5916666666667	13.1916666666667	989.208333333333
2013-09-19	2013	9	19	11.5	4.25	279.976266994597	12.575	13.5958333333333	996.125
2013-09-20	2013	9	20	11.5	1.04166666666667	249.914108756202	19.1416666666667	13.5708333333333	1002.75
2013-09-21	2013	9	21	11.5	2.58333333333333	294.482386988568	17.8625	15.5958333333333	1011.33333333333
2013-09-22	2013	9	22	11.5	4.20833333333333	264.422557296311	15.9416666666667	16.475	1011.29166666667
2013-09-23	2013	9	23	11.5	6.75	295.150221388882	8.54166666666667	17.95	1003.95833333333
2013-09-24	2013	9	24	11.5	3.875	311.025565210839	9.35	15.4791666666667	1002.83333333333
2013-09-25	2013	9	25	11.5	0.291666666666667	274.811992151823	17.9416666666667	12.5416666666667	1004.33333333333
2013-09-26	2013	9	26	11.5	2.91666666666667	18.5114316422238	14.7791666666667	11.4208333333333	1002.5
2013-09-27	2013	9	27	11.5	3.125	275.586100255532	12.725	11.3791666666667	1006.625
2013-09-28	2013	9	28	11.5	2.20833333333333	303.09157205613	11.4458333333333	11.175	1006.375
2013-09-29	2013	9	29	11.5	1.91666666666667	85.6493360244387	16.0541666666667	10.7416666666667	1009.375
2013-09-30	2013	9	30	11.5	3.58333333333333	82.2819200510788	13.8666666666667	10.9875	1008.41666666667
2013-10-01	2013	10	1	11.5	3.20833333333333	73.6745415938936	18.8916666666667	10.5958333333333	1008.95833333333
2013-10-02	2013	10	2	11.5	3.29166666666667	78.1805369062852	18.9	9.5875	1016.79166666667
2013-10-03	2013	10	3	11.5	3.79166666666667	116.229446684098	18.0666666666667	8.38333333333333	1021.79166666667
2013-10-04	2013	10	4	11.5	4.54166666666667	135.066067312059	21.675	10.0083333333333	1018.04166666667
2013-10-05	2013	10	5	11.5	2.58333333333333	136.134088198058	27.3916666666667	10.5541666666667	1010.20833333333
2013-10-06	2013	10	6	11.5	0.75	262.304343742616	51.9541666666667	11.4083333333333	1012.875
2013-10-07	2013	10	7	11.5	1	221.603530236016	38.6875	15.2375	1017.25
2013-10-08	2013	10	8	11.5	1.25	125.663695012409	33.2	15.5458333333333	1015.45833333333
2013-10-09	2013	10	9	11.5	1.83333333333333	216.118984146131	38.8541666666667	13.4041666666667	1006.79166666667
2013-10-10	2013	10	10	11.5	2.70833333333333	129.440581806897	36.2375	16.2541666666667	998.875
2013-10-11	2013	10	11	11.5	4.58333333333333	84.3082550791958	41.9	16.6916666666667	1007.66666666667
2013-10-12	2013	10	12	11.5	6.41666666666667	93.3286694631392	33.3083333333333	15.1333333333333	1011.04166666667
2013-10-13	2013	10	13	11.5	2.625	141.10847788068	35.8875	13.1416666666667	1009.66666666667
2013-10-14	2013	10	14	11.5	2	139.800971228775	32.7791666666667	11.6	1011.5
2013-10-15	2013	10	15	11.5	2.16666666666667	144.749796158156	44.6	14.1458333333333	1001.625
2013-10-16	2013	10	16	11.5	2.5	293.819811559972	35.8708333333333	12.4916666666667	1000.125
2013-10-17	2013	10	17	11.5	3.66666666666667	213.487947086695	19.7958333333333	12.6875	999.708333333333
2013-10-18	2013	10	18	11.5	5.375	290.733296178533	11.75	11.1166666666667	1003.08333333333
